breath_id,train_test,cluster_no
31909,train,2
31911,train,0
31913,train,3
31914,train,0
31915,train,0
31919,train,0
31921,train,3
31922,train,2
31924,train,0
31925,train,3
31929,train,3
31931,train,0
31932,train,2
31934,train,1
31935,train,3
31936,train,1
31938,train,3
31939,train,1
31941,train,1
31942,train,1
31944,train,0
31945,train,3
31946,train,0
31948,train,3
31949,train,0
31950,train,3
31951,train,2
31952,train,3
31954,train,3
31955,train,0
31957,train,3
31960,train,0
31963,train,1
31968,train,1
31970,train,1
31971,train,1
31974,train,0
31976,train,2
31977,train,0
31979,train,0
31980,train,0
31982,train,2
31984,train,0
31987,train,0
31988,train,3
31989,train,3
31990,train,3
31991,train,1
31995,train,1
31999,train,1
32001,train,3
32002,train,2
32003,train,3
32005,train,1
32006,train,3
32007,train,3
32012,train,3
32013,train,2
32014,train,0
32015,train,3
32016,train,0
32017,train,1
32018,train,0
32019,train,3
32020,train,0
32021,train,1
32023,train,0
32024,train,0
32026,train,3
32027,train,2
32028,train,3
32029,train,3
32030,train,2
32031,train,3
32032,train,1
32033,train,3
32034,train,3
32035,train,0
32037,train,3
32038,train,3
32039,train,0
32040,train,0
32041,train,2
32042,train,0
32045,train,3
32046,train,0
32047,train,3
32048,train,1
32049,train,2
32054,train,3
32056,train,3
32057,train,1
32060,train,3
32061,train,3
32064,train,0
32068,train,2
32069,train,0
32070,train,3
32071,train,0
32072,train,3
32074,train,1
32075,train,0
32077,train,3
32078,train,0
32079,train,1
32080,train,0
32082,train,3
32083,train,3
32084,train,2
32086,train,0
32087,train,0
32092,train,2
32094,train,0
32095,train,3
32096,train,3
32097,train,2
32099,train,2
32100,train,3
32101,train,2
32102,train,2
32103,train,1
32106,train,1
32107,train,2
32108,train,0
32109,train,3
32110,train,0
32111,train,0
32113,train,3
32114,train,0
32116,train,3
32117,train,3
32118,train,3
32120,train,3
32121,train,3
32122,train,0
32123,train,1
32125,train,1
32126,train,0
32127,train,3
32128,train,0
32129,train,1
32131,train,3
32132,train,3
32133,train,0
32134,train,3
32135,train,3
32137,train,0
32138,train,1
32139,train,0
32140,train,1
32141,train,0
32143,train,3
32144,train,3
32146,train,1
32147,train,3
32148,train,3
32149,train,3
32150,train,3
32152,train,0
32156,train,3
32157,train,2
32158,train,2
32162,train,3
32163,train,0
32164,train,2
32165,train,3
32166,train,1
32167,train,0
32168,train,0
32170,train,3
32171,train,3
32175,train,2
32177,train,0
32178,train,0
32181,train,3
32183,train,0
32184,train,3
32185,train,0
32186,train,0
32190,train,2
32193,train,3
32194,train,3
32195,train,3
32197,train,3
32200,train,1
32201,train,1
32202,train,3
32203,train,3
32204,train,0
32205,train,3
32206,train,0
32209,train,0
32213,train,3
32215,train,0
32216,train,2
32217,train,0
32218,train,2
32220,train,1
32221,train,3
32222,train,0
32223,train,3
32225,train,3
32226,train,1
32234,train,0
32235,train,1
32236,train,1
32237,train,1
32238,train,0
32242,train,3
32245,train,2
32246,train,0
32247,train,0
32250,train,0
32251,train,3
32252,train,1
32253,train,0
32254,train,2
32255,train,3
32259,train,3
32260,train,3
32261,train,3
32263,train,1
32267,train,0
32268,train,1
32269,train,0
32270,train,3
32271,train,0
32276,train,0
32277,train,1
32278,train,1
32280,train,0
32281,train,0
32285,train,0
32287,train,0
32288,train,2
32289,train,2
32290,train,2
32291,train,3
32294,train,3
32296,train,0
32298,train,0
32301,train,3
32304,train,1
32305,train,0
32306,train,0
32307,train,0
32310,train,3
32311,train,1
32312,train,0
32313,train,3
32314,train,0
32316,train,1
32317,train,1
32318,train,3
32319,train,0
32321,train,3
32322,train,2
32323,train,3
32324,train,0
32326,train,1
32328,train,2
32329,train,3
32331,train,2
32332,train,3
32333,train,0
32334,train,0
32336,train,2
32337,train,0
32338,train,3
32341,train,3
32343,train,1
32344,train,3
32345,train,0
32347,train,1
32348,train,1
32350,train,2
32351,train,0
32352,train,2
32354,train,2
32358,train,3
32359,train,0
32364,train,1
32365,train,2
32366,train,0
32373,train,3
32374,train,3
32375,train,0
32377,train,3
32378,train,2
32379,train,0
32381,train,0
32382,train,0
32383,train,0
32384,train,0
32385,train,3
32386,train,3
32387,train,0
32388,train,1
32389,train,2
32390,train,1
32392,train,3
32393,train,0
32396,train,2
32397,train,0
32398,train,0
32400,train,3
32401,train,1
32402,train,2
32403,train,3
32407,train,1
32408,train,3
32412,train,3
32414,train,3
32415,train,0
32417,train,2
32418,train,2
32419,train,1
32420,train,1
32422,train,0
32424,train,0
32428,train,0
32429,train,1
32432,train,3
32434,train,3
32435,train,1
32436,train,1
32438,train,0
32439,train,1
32444,train,0
32445,train,3
32446,train,1
32447,train,1
32448,train,3
32451,train,3
32452,train,3
32453,train,3
32455,train,1
32460,train,0
32461,train,0
32462,train,0
32463,train,3
32464,train,0
32465,train,3
32466,train,3
32467,train,1
32469,train,3
32471,train,0
32472,train,0
32474,train,0
32475,train,3
32476,train,2
32478,train,1
32479,train,3
32480,train,3
32482,train,3
32483,train,2
32486,train,1
32487,train,3
32488,train,3
32491,train,2
32497,train,3
32499,train,1
32501,train,0
32503,train,1
32504,train,3
32506,train,3
32507,train,1
32508,train,2
32509,train,1
32514,train,1
32516,train,1
32517,train,3
32520,train,0
32521,train,1
32522,train,0
32524,train,3
32525,train,3
32528,train,0
32530,train,2
32531,train,0
32532,train,1
32533,train,3
32540,train,3
32541,train,3
32542,train,1
32545,train,1
32546,train,3
32549,train,0
32551,train,0
32552,train,0
32553,train,3
32554,train,3
32556,train,0
32557,train,1
32558,train,2
32560,train,3
32561,train,0
32562,train,1
32563,train,0
32565,train,0
32566,train,0
32567,train,0
32569,train,2
32570,train,3
32571,train,0
32572,train,0
32573,train,2
32574,train,0
32579,train,0
32580,train,2
32581,train,3
32584,train,1
32585,train,3
32587,train,2
32589,train,3
32590,train,1
32591,train,1
32592,train,1
32593,train,1
32594,train,2
32595,train,0
32596,train,0
32598,train,0
32599,train,2
32600,train,3
32601,train,2
32602,train,2
32603,train,0
32604,train,2
32608,train,0
32609,train,2
32611,train,1
32612,train,0
32613,train,1
32614,train,1
32615,train,0
32616,train,0
32617,train,3
32619,train,3
32621,train,0
32622,train,3
32625,train,3
32626,train,2
32627,train,3
32628,train,3
32629,train,2
32630,train,3
32631,train,0
32632,train,2
32633,train,0
32634,train,3
32635,train,3
32637,train,1
32639,train,3
32640,train,2
32641,train,0
32642,train,2
32643,train,3
32644,train,0
32645,train,3
32649,train,0
32650,train,0
32652,train,3
32653,train,2
32654,train,2
32656,train,1
32658,train,2
32661,train,2
32662,train,3
32663,train,3
32664,train,3
32665,train,0
32666,train,0
32667,train,3
32669,train,1
32670,train,0
32671,train,0
32672,train,3
32674,train,0
32675,train,3
32676,train,3
32679,train,1
32680,train,1
32681,train,3
32682,train,2
32683,train,0
32684,train,1
32687,train,0
32688,train,3
32689,train,2
32691,train,3
32692,train,1
32694,train,0
32696,train,3
32698,train,2
32700,train,0
32701,train,0
32703,train,2
32706,train,3
32707,train,0
32711,train,3
32713,train,3
32714,train,0
32716,train,0
32717,train,1
32718,train,0
32719,train,0
32720,train,2
32721,train,3
32722,train,0
32723,train,1
32724,train,3
32725,train,3
32727,train,3
32731,train,3
32732,train,0
32736,train,0
32737,train,3
32738,train,1
32743,train,3
32747,train,1
32748,train,3
32752,train,2
32753,train,0
32754,train,3
32756,train,3
32759,train,2
32761,train,0
32762,train,0
32763,train,0
32764,train,2
32765,train,3
32768,train,0
32771,train,2
32772,train,2
32773,train,2
32774,train,0
32778,train,0
32780,train,3
32781,train,2
32782,train,1
32785,train,1
32788,train,3
32789,train,2
32790,train,0
32792,train,0
32794,train,2
32795,train,0
32796,train,0
32797,train,3
32798,train,3
32800,train,1
32802,train,0
32803,train,1
32804,train,2
32805,train,1
32806,train,3
32809,train,2
32810,train,3
32811,train,2
32812,train,0
32815,train,1
32816,train,0
32817,train,0
32820,train,2
32821,train,3
32823,train,2
32824,train,3
32825,train,0
32826,train,2
32827,train,2
32828,train,1
32829,train,3
32830,train,1
32831,train,2
32833,train,3
32834,train,0
32836,train,2
32838,train,3
32839,train,3
32841,train,0
32842,train,0
32843,train,3
32844,train,0
32845,train,3
32846,train,2
32849,train,3
32850,train,0
32851,train,0
32852,train,3
32853,train,2
32854,train,0
32855,train,3
32856,train,0
32859,train,2
32860,train,0
32861,train,0
32862,train,2
32864,train,1
32865,train,1
32867,train,1
32869,train,0
32871,train,0
32872,train,3
32873,train,1
32874,train,2
32876,train,0
32877,train,1
32878,train,3
32880,train,3
32882,train,1
32883,train,1
32884,train,3
32885,train,3
32886,train,3
32887,train,0
32888,train,0
32890,train,0
32892,train,0
32893,train,3
32895,train,0
32896,train,3
32897,train,1
32900,train,2
32901,train,0
32902,train,0
32904,train,3
32907,train,0
32911,train,0
32912,train,3
32917,train,3
32918,train,1
32919,train,1
32920,train,3
32921,train,3
32923,train,3
32925,train,1
32927,train,3
32929,train,3
32930,train,3
32931,train,3
32932,train,3
32933,train,3
32934,train,3
32935,train,3
32936,train,0
32937,train,3
32938,train,3
32942,train,0
32945,train,1
32946,train,0
32949,train,0
32950,train,3
32952,train,1
32954,train,3
32955,train,0
32960,train,1
32963,train,1
32964,train,1
32967,train,3
32968,train,1
32969,train,0
32971,train,0
32974,train,1
32976,train,3
32979,train,2
32981,train,0
32982,train,1
32983,train,0
32984,train,2
32985,train,1
32987,train,3
32989,train,2
32992,train,1
32993,train,3
32994,train,1
32995,train,1
32996,train,3
32997,train,1
32998,train,3
33000,train,3
33001,train,3
33002,train,2
33003,train,1
33006,train,3
33009,train,3
33010,train,1
33011,train,1
33012,train,1
33013,train,0
33014,train,0
33015,train,3
33016,train,3
33017,train,3
33018,train,0
33019,train,3
33020,train,0
33024,train,0
33025,train,3
33028,train,2
33030,train,2
33031,train,1
33032,train,3
33033,train,0
33036,train,3
33037,train,0
33038,train,2
33039,train,0
33041,train,0
33042,train,3
33044,train,3
33047,train,0
33048,train,2
33051,train,0
33052,train,0
33053,train,3
33056,train,0
33057,train,1
33058,train,2
33059,train,3
33060,train,0
33063,train,2
33064,train,3
33065,train,0
33067,train,0
33070,train,3
33074,train,3
33075,train,3
33077,train,0
33081,train,2
33083,train,3
33084,train,3
33085,train,0
33086,train,3
33087,train,3
33088,train,1
33089,train,3
33090,train,0
33091,train,1
33092,train,2
33094,train,1
33095,train,2
33096,train,0
33099,train,0
33103,train,3
33105,train,2
33110,train,2
33111,train,2
33112,train,0
33115,train,3
33119,train,3
33120,train,0
33121,train,3
33122,train,2
33123,train,3
33124,train,0
33125,train,1
33126,train,0
33128,train,1
33129,train,0
33130,train,2
33132,train,2
33134,train,0
33135,train,1
33136,train,3
33139,train,3
33140,train,2
33143,train,1
33145,train,3
33146,train,0
33147,train,1
33149,train,0
33151,train,3
33152,train,0
33153,train,2
33155,train,3
33157,train,0
33159,train,3
33160,train,3
33163,train,0
33164,train,1
33166,train,0
33167,train,2
33169,train,0
33170,train,1
33171,train,1
33172,train,3
33174,train,0
33178,train,0
33179,train,2
33180,train,3
33181,train,3
33182,train,1
33184,train,3
33185,train,3
33187,train,1
33190,train,1
33194,train,0
33195,train,2
33197,train,2
33198,train,1
33199,train,3
33200,train,1
33201,train,1
33204,train,3
33205,train,3
33206,train,2
33207,train,0
33209,train,2
33210,train,0
33211,train,0
33213,train,2
33214,train,0
33224,train,0
33225,train,1
33226,train,2
33227,train,0
33228,train,1
33229,train,3
33232,train,2
33235,train,3
33236,train,2
33237,train,3
33239,train,0
33240,train,2
33241,train,0
33242,train,3
33243,train,2
33244,train,0
33246,train,3
33248,train,1
33249,train,0
33251,train,3
33253,train,3
33254,train,3
33255,train,3
33257,train,3
33258,train,2
33259,train,3
33262,train,2
33265,train,2
33267,train,3
33268,train,0
33271,train,3
33273,train,0
33275,train,0
33282,train,3
33283,train,3
33284,train,1
33287,train,1
33289,train,3
33291,train,2
33293,train,3
33295,train,3
33297,train,1
33298,train,1
33300,train,0
33303,train,2
33304,train,3
33305,train,3
33307,train,1
33308,train,0
33310,train,0
33311,train,0
33312,train,0
33314,train,1
33315,train,2
33317,train,0
33319,train,3
33320,train,0
33321,train,1
33322,train,3
33323,train,2
33324,train,1
33325,train,0
33326,train,3
33328,train,2
33330,train,0
33331,train,3
33332,train,0
33334,train,3
33335,train,2
33337,train,2
33338,train,3
33340,train,1
33346,train,2
33348,train,1
33349,train,0
33350,train,3
33351,train,0
33352,train,1
33355,train,0
33356,train,2
33357,train,2
33358,train,2
33359,train,1
33360,train,3
33361,train,2
33364,train,0
33366,train,0
33368,train,0
33369,train,0
33371,train,0
33373,train,1
33374,train,0
33376,train,3
33378,train,1
33379,train,2
33381,train,1
33382,train,2
33384,train,0
33389,train,3
33391,train,3
33392,train,0
33394,train,0
33395,train,3
33397,train,2
33398,train,2
33399,train,3
33404,train,3
33405,train,3
33406,train,0
33407,train,0
33408,train,0
33409,train,0
33412,train,0
33413,train,0
33414,train,0
33415,train,0
33417,train,3
33419,train,1
33422,train,3
33423,train,1
33424,train,0
33426,train,0
33430,train,3
33431,train,0
33435,train,0
33436,train,0
33437,train,3
33439,train,1
33440,train,1
33441,train,2
33444,train,2
33445,train,1
33448,train,0
33449,train,3
33450,train,3
33451,train,0
33453,train,3
33458,train,0
33459,train,2
33461,train,0
33465,train,0
33467,train,0
33468,train,0
33469,train,0
33470,train,1
33472,train,2
33473,train,0
33475,train,2
33476,train,3
33477,train,2
33478,train,2
33479,train,1
33480,train,3
33482,train,0
33483,train,0
33485,train,2
33486,train,2
33488,train,3
33489,train,1
33490,train,0
33491,train,0
33492,train,3
33493,train,0
33494,train,3
33495,train,2
33497,train,3
33499,train,0
33501,train,3
33503,train,2
33505,train,0
33507,train,0
33508,train,0
33509,train,3
33510,train,3
33511,train,0
33512,train,1
33515,train,2
33517,train,1
33518,train,3
33519,train,3
33521,train,3
33524,train,2
33530,train,2
33531,train,2
33533,train,1
33537,train,2
33538,train,0
33539,train,0
33540,train,3
33543,train,3
33545,train,0
33546,train,3
33554,train,0
33555,train,0
33556,train,0
33557,train,2
33561,train,0
33564,train,2
33569,train,0
33570,train,3
33571,train,2
33572,train,0
33573,train,1
33580,train,0
33581,train,0
33582,train,3
33583,train,3
33584,train,2
33586,train,3
33587,train,1
33588,train,0
33589,train,3
33590,train,0
33591,train,0
33593,train,1
33594,train,2
33595,train,0
33596,train,0
33597,train,2
33599,train,3
33600,train,3
33601,train,0
33602,train,0
33603,train,0
33608,train,3
33609,train,2
33611,train,0
33612,train,1
33616,train,1
33617,train,1
33618,train,1
33620,train,1
33621,train,3
33622,train,0
33623,train,0
33624,train,1
33625,train,0
33626,train,1
33627,train,2
33628,train,2
33629,train,2
33630,train,2
33631,train,0
33634,train,3
33635,train,3
33636,train,0
33637,train,0
33638,train,0
33639,train,3
33642,train,0
33643,train,1
33646,train,0
33647,train,1
33648,train,3
33649,train,0
33650,train,0
33651,train,0
33652,train,0
33654,train,0
33657,train,2
33662,train,3
33663,train,1
33667,train,3
33668,train,3
33670,train,2
33673,train,3
33675,train,3
33676,train,3
33677,train,2
33678,train,3
33679,train,0
33680,train,3
33682,train,0
33683,train,2
33685,train,0
33688,train,2
33689,train,0
33691,train,3
33692,train,0
33695,train,0
33696,train,0
33697,train,0
33698,train,1
33701,train,1
33702,train,3
33703,train,3
33706,train,1
33709,train,0
33712,train,2
33714,train,1
33715,train,3
33716,train,2
33717,train,1
33720,train,0
33721,train,3
33722,train,3
33723,train,2
33724,train,2
33726,train,2
33732,train,3
33737,train,3
33739,train,3
33740,train,3
33741,train,0
33742,train,1
33743,train,2
33744,train,0
33745,train,1
33746,train,1
33747,train,3
33749,train,1
33752,train,0
33756,train,3
33758,train,0
33759,train,0
33760,train,3
33762,train,2
33763,train,2
33764,train,3
33765,train,0
33767,train,1
33768,train,0
33771,train,0
33772,train,0
33773,train,2
33774,train,0
33776,train,2
33777,train,0
33778,train,0
33779,train,2
33781,train,0
33784,train,0
33789,train,3
33790,train,2
33792,train,0
33793,train,0
33795,train,3
33796,train,2
33797,train,2
33798,train,0
33799,train,0
33800,train,3
33801,train,2
33802,train,3
33803,train,3
33804,train,2
33805,train,0
33806,train,2
33807,train,1
33809,train,3
33811,train,3
33812,train,3
33815,train,2
33822,train,0
33824,train,2
33825,train,0
33826,train,3
33828,train,2
33830,train,0
33832,train,2
33836,train,0
33839,train,1
33842,train,3
33843,train,0
33844,train,0
33845,train,0
33848,train,1
33850,train,2
33853,train,1
33855,train,1
33856,train,0
33857,train,1
33859,train,2
33862,train,3
33863,train,3
33864,train,1
33865,train,1
33867,train,0
33869,train,1
33870,train,3
33871,train,2
33872,train,2
33874,train,3
33875,train,3
33876,train,2
33878,train,2
33879,train,1
33881,train,2
33883,train,3
33884,train,0
33885,train,1
33888,train,0
33891,train,3
33894,train,0
33895,train,3
33896,train,3
33897,train,3
33899,train,1
33900,train,2
33901,train,3
33903,train,2
33904,train,3
33905,train,1
33907,train,0
33908,train,3
33911,train,2
33912,train,3
33913,train,0
33915,train,0
33916,train,0
33917,train,2
33918,train,2
33919,train,2
33920,train,3
33921,train,3
33922,train,3
33923,train,0
33924,train,1
33925,train,3
33926,train,1
33927,train,3
33928,train,2
33931,train,0
33932,train,0
33934,train,0
33937,train,0
33938,train,1
33939,train,0
33940,train,1
33942,train,1
33943,train,2
33946,train,0
33947,train,2
33949,train,0
33950,train,0
33951,train,0
33953,train,2
33956,train,0
33958,train,0
33962,train,0
33964,train,3
33968,train,3
33969,train,2
33971,train,0
33972,train,1
33973,train,0
33974,train,2
33975,train,3
33976,train,1
33977,train,0
33979,train,0
33980,train,3
33981,train,0
33982,train,3
33986,train,3
33989,train,2
33993,train,3
33995,train,2
33997,train,3
34000,train,2
34001,train,3
34002,train,3
34007,train,3
34010,train,3
34011,train,2
34012,train,3
34015,train,0
34016,train,0
34018,train,0
34020,train,3
34021,train,0
34022,train,3
34026,train,1
34027,train,0
34028,train,1
34030,train,0
34031,train,2
34033,train,2
34034,train,1
34036,train,3
34037,train,1
34039,train,2
34041,train,0
34042,train,3
34044,train,0
34048,train,3
34051,train,0
34058,train,1
34059,train,1
34060,train,3
34062,train,2
34063,train,0
34065,train,3
34066,train,0
34068,train,2
34069,train,1
34073,train,3
34077,train,1
34079,train,2
34080,train,2
34082,train,1
34083,train,2
34084,train,1
34085,train,0
34087,train,0
34090,train,0
34091,train,3
34092,train,0
34094,train,2
34095,train,0
34098,train,1
34105,train,0
34106,train,3
34107,train,3
34108,train,3
34116,train,0
34119,train,3
34120,train,3
34123,train,0
34126,train,0
34128,train,3
34130,train,3
34131,train,1
34132,train,2
34133,train,2
34134,train,3
34136,train,2
34137,train,0
34138,train,1
34139,train,1
34142,train,3
34144,train,0
34145,train,0
34146,train,3
34147,train,0
34149,train,1
34150,train,1
34153,train,1
34154,train,1
34159,train,0
34160,train,1
34161,train,3
34163,train,3
34164,train,3
34166,train,0
34167,train,3
34168,train,3
34169,train,2
34170,train,3
34171,train,0
34172,train,2
34176,train,0
34177,train,0
34178,train,0
34179,train,3
34183,train,0
34184,train,2
34185,train,2
34186,train,0
34188,train,0
34189,train,0
34190,train,1
34191,train,0
34192,train,0
34194,train,2
34195,train,3
34196,train,1
34197,train,1
34198,train,2
34200,train,0
34202,train,2
34206,train,3
34209,train,0
34210,train,2
34212,train,3
34214,train,0
34216,train,2
34217,train,0
34218,train,0
34219,train,3
34221,train,3
34222,train,0
34223,train,3
34224,train,3
34225,train,1
34226,train,2
34227,train,3
34230,train,0
34231,train,3
34232,train,0
34234,train,2
34235,train,3
34236,train,1
34238,train,0
34240,train,2
34241,train,1
34242,train,3
34243,train,3
34248,train,3
34249,train,2
34250,train,0
34251,train,3
34252,train,3
34256,train,1
34260,train,3
34264,train,3
34265,train,0
34266,train,1
34267,train,3
34268,train,2
34269,train,3
34274,train,1
34275,train,3
34278,train,0
34279,train,0
34280,train,3
34291,train,0
34292,train,0
34293,train,3
34294,train,3
34296,train,1
34298,train,3
34299,train,3
34300,train,0
34302,train,0
34303,train,0
34305,train,0
34308,train,3
34309,train,2
34310,train,0
34311,train,1
34314,train,3
34315,train,2
34316,train,2
34317,train,3
34318,train,3
34319,train,3
34321,train,1
34330,train,3
34331,train,3
34333,train,3
34335,train,0
34336,train,3
34339,train,0
34340,train,0
34343,train,0
34344,train,1
34345,train,0
34348,train,2
34351,train,1
34352,train,3
34354,train,0
34355,train,1
34357,train,0
34358,train,0
34362,train,0
34363,train,3
34364,train,2
34365,train,0
34368,train,3
34369,train,0
34371,train,3
34372,train,2
34373,train,1
34374,train,1
34376,train,0
34378,train,0
34380,train,1
34381,train,2
34382,train,3
34383,train,3
34384,train,3
34386,train,3
34387,train,3
34388,train,3
34389,train,2
34390,train,3
34391,train,0
34392,train,0
34393,train,3
34394,train,1
34395,train,3
34396,train,0
34398,train,0
34399,train,3
34401,train,1
34402,train,0
34404,train,2
34406,train,2
34407,train,0
34409,train,1
34410,train,3
34413,train,3
34414,train,0
34415,train,0
34416,train,2
34417,train,0
34418,train,0
34421,train,1
34424,train,0
34425,train,0
34428,train,3
34429,train,3
34430,train,3
34431,train,3
34432,train,1
34435,train,2
34436,train,1
34437,train,2
34438,train,3
34439,train,0
34441,train,3
34444,train,2
34445,train,0
34446,train,3
34450,train,2
34451,train,0
34452,train,1
34453,train,0
34454,train,2
34455,train,2
34456,train,3
34458,train,3
34459,train,3
34460,train,2
34461,train,2
34462,train,0
34463,train,2
34465,train,0
34466,train,0
34467,train,1
34468,train,2
34470,train,0
34471,train,1
34472,train,3
34475,train,2
34480,train,1
34482,train,3
34483,train,3
34484,train,3
34485,train,0
34486,train,1
34487,train,0
34493,train,0
34494,train,3
34495,train,2
34496,train,1
34499,train,2
34500,train,1
34501,train,2
34504,train,3
34505,train,3
34507,train,0
34510,train,1
34511,train,2
34512,train,3
34515,train,3
34516,train,1
34517,train,3
34518,train,0
34519,train,1
34520,train,0
34521,train,3
34523,train,3
34524,train,2
34525,train,3
34526,train,1
34528,train,2
34530,train,0
34532,train,2
34534,train,3
34536,train,1
34537,train,3
34540,train,0
34541,train,3
34542,train,0
34543,train,3
34544,train,3
34546,train,2
34547,train,0
34548,train,1
34550,train,2
34552,train,1
34556,train,1
34561,train,3
34562,train,2
34563,train,0
34564,train,0
34565,train,0
34567,train,3
34568,train,3
34570,train,0
34571,train,0
34572,train,0
34573,train,2
34575,train,1
34578,train,3
34579,train,1
34580,train,3
34581,train,0
34582,train,0
34583,train,1
34585,train,0
34586,train,0
34588,train,0
34589,train,2
34590,train,0
34591,train,3
34592,train,0
34593,train,2
34596,train,2
34598,train,2
34599,train,2
34601,train,3
34602,train,3
34604,train,3
34605,train,0
34606,train,2
34607,train,1
34608,train,0
34611,train,0
34612,train,0
34613,train,1
34615,train,0
34616,train,1
34618,train,1
34619,train,2
34621,train,1
34623,train,3
34624,train,3
34626,train,2
34628,train,0
34629,train,2
34633,train,3
34637,train,0
34638,train,3
34639,train,0
34640,train,3
34644,train,1
34645,train,3
34646,train,1
34648,train,2
34649,train,0
34652,train,1
34653,train,0
34654,train,3
34655,train,0
34656,train,0
34658,train,1
34659,train,1
34660,train,3
34661,train,3
34663,train,3
34664,train,3
34666,train,3
34668,train,0
34669,train,3
34671,train,3
34673,train,0
34675,train,0
34676,train,2
34677,train,0
34678,train,1
34680,train,0
34681,train,2
34682,train,1
34683,train,3
34684,train,2
34685,train,2
34686,train,3
34688,train,3
34689,train,0
34690,train,1
34691,train,3
34693,train,3
34694,train,2
34695,train,1
34696,train,1
34698,train,0
34701,train,3
34702,train,0
34703,train,0
34704,train,3
34705,train,2
34706,train,0
34707,train,2
34709,train,0
34711,train,1
34713,train,0
34714,train,3
34716,train,3
34718,train,3
34719,train,2
34722,train,2
34723,train,2
34724,train,0
34725,train,0
34726,train,3
34727,train,0
34731,train,0
34732,train,0
34733,train,0
34735,train,1
34737,train,0
34738,train,3
34739,train,0
34741,train,1
34742,train,1
34743,train,0
34744,train,3
34746,train,2
34747,train,0
34750,train,1
34752,train,0
34753,train,0
34755,train,1
34756,train,3
34757,train,0
34758,train,1
34763,train,2
34764,train,0
34765,train,0
34766,train,1
34767,train,1
34769,train,0
34770,train,3
34772,train,3
34774,train,1
34775,train,3
34776,train,3
34778,train,0
34779,train,0
34780,train,2
34781,train,0
34782,train,0
34784,train,3
34785,train,3
34787,train,3
34789,train,3
34790,train,0
34791,train,1
34793,train,2
34794,train,3
34796,train,0
34797,train,1
34800,train,2
34801,train,2
34804,train,0
34805,train,0
34808,train,3
34813,train,0
34814,train,2
34815,train,0
34816,train,0
34819,train,0
34820,train,0
34825,train,1
34827,train,3
34830,train,3
34831,train,3
34832,train,0
34834,train,1
34835,train,1
34836,train,3
34841,train,3
34842,train,0
34843,train,0
34845,train,0
34846,train,0
34848,train,1
34849,train,0
34850,train,2
34852,train,0
34853,train,0
34855,train,1
34856,train,3
34857,train,3
34858,train,3
34859,train,0
34862,train,0
34863,train,3
34864,train,3
34865,train,3
34868,train,0
34869,train,2
34870,train,0
34874,train,0
34876,train,3
34877,train,1
34878,train,3
34880,train,0
34882,train,0
34885,train,1
34888,train,3
34889,train,0
34890,train,0
34891,train,0
34892,train,3
34894,train,2
34898,train,0
34900,train,3
34903,train,0
34906,train,0
34907,train,2
34909,train,2
34910,train,0
34911,train,2
34912,train,0
34914,train,3
34916,train,2
34918,train,3
34920,train,2
34921,train,3
34922,train,0
34924,train,0
34925,train,3
34929,train,3
34930,train,0
34931,train,3
34932,train,3
34933,train,3
34934,train,0
34935,train,3
34938,train,3
34939,train,0
34941,train,3
34942,train,0
34943,train,0
34944,train,2
34947,train,3
34950,train,3
34951,train,0
34952,train,3
34954,train,2
34955,train,2
34958,train,3
34959,train,3
34962,train,3
34963,train,3
34964,train,1
34965,train,1
34966,train,0
34967,train,2
34969,train,2
34970,train,3
34971,train,2
34972,train,2
34974,train,0
34976,train,2
34977,train,0
34980,train,2
34981,train,0
34982,train,3
34983,train,0
34984,train,1
34985,train,2
34987,train,1
34989,train,3
34990,train,1
34991,train,3
34992,train,0
34995,train,3
34996,train,2
34999,train,0
35000,train,3
35003,train,2
35005,train,0
35006,train,2
35008,train,3
35010,train,3
35011,train,2
35013,train,0
35014,train,0
35015,train,3
35020,train,3
35022,train,0
35023,train,2
35025,train,1
35028,train,3
35029,train,0
35032,train,0
35033,train,3
35034,train,2
35036,train,2
35037,train,3
35039,train,1
35041,train,3
35043,train,0
35044,train,0
35046,train,1
35047,train,0
35048,train,0
35049,train,0
35052,train,3
35053,train,3
35054,train,3
35056,train,3
35058,train,0
35059,train,0
35061,train,3
35062,train,3
35063,train,3
35064,train,0
35065,train,3
35069,train,2
35070,train,2
35071,train,0
35072,train,3
35073,train,3
35076,train,3
35080,train,0
35082,train,0
35083,train,0
35084,train,0
35087,train,0
35089,train,1
35090,train,0
35091,train,3
35092,train,0
35093,train,0
35094,train,3
35095,train,1
35096,train,3
35100,train,1
35102,train,3
35104,train,1
35108,train,0
35109,train,0
35110,train,0
35113,train,3
35114,train,3
35116,train,0
35117,train,0
35121,train,3
35122,train,3
35123,train,3
35125,train,0
35126,train,3
35128,train,0
35130,train,3
35131,train,0
35132,train,2
35133,train,2
35136,train,1
35137,train,0
35139,train,2
35140,train,0
35141,train,0
35144,train,3
35145,train,0
35147,train,3
35148,train,0
35149,train,1
35150,train,2
35151,train,3
35152,train,3
35153,train,0
35154,train,0
35155,train,1
35156,train,0
35158,train,1
35160,train,0
35162,train,3
35163,train,1
35164,train,0
35165,train,1
35166,train,0
35168,train,0
35170,train,2
35173,train,0
35175,train,0
35176,train,0
35177,train,2
35178,train,1
35180,train,3
35182,train,1
35183,train,0
35185,train,0
35186,train,2
35189,train,0
35190,train,0
35191,train,3
35192,train,1
35193,train,1
