breath_id,train_test,cluster_no
24341,train,2
24343,train,1
24346,train,2
24349,train,1
24351,train,0
24352,train,2
24353,train,3
24354,train,0
24355,train,1
24358,train,3
24359,train,2
24360,train,2
24361,train,2
24362,train,1
24363,train,2
24364,train,1
24365,train,2
24366,train,2
24367,train,0
24370,train,2
24371,train,0
24374,train,1
24375,train,2
24377,train,3
24378,train,1
24379,train,2
24380,train,3
24385,train,2
24389,train,2
24392,train,0
24395,train,3
24397,train,2
24398,train,2
24399,train,0
24401,train,1
24402,train,0
24403,train,0
24404,train,0
24405,train,0
24406,train,2
24408,train,3
24411,train,0
24414,train,3
24415,train,3
24416,train,3
24417,train,2
24418,train,2
24419,train,1
24424,train,2
24425,train,0
24426,train,0
24427,train,3
24429,train,1
24430,train,2
24431,train,0
24432,train,1
24433,train,2
24434,train,1
24436,train,0
24437,train,0
24438,train,0
24439,train,0
24440,train,0
24441,train,0
24442,train,2
24444,train,1
24446,train,0
24449,train,0
24450,train,2
24451,train,1
24452,train,3
24453,train,2
24458,train,0
24462,train,0
24463,train,0
24464,train,2
24467,train,0
24468,train,2
24469,train,1
24470,train,2
24471,train,2
24472,train,0
24474,train,1
24476,train,0
24477,train,0
24480,train,0
24481,train,3
24483,train,3
24486,train,0
24487,train,2
24490,train,2
24491,train,0
24493,train,3
24494,train,0
24496,train,0
24497,train,3
24498,train,0
24499,train,2
24502,train,3
24509,train,0
24510,train,0
24511,train,2
24513,train,1
24514,train,2
24515,train,0
24516,train,2
24519,train,2
24520,train,2
24522,train,2
24523,train,0
24525,train,2
24526,train,2
24531,train,0
24532,train,0
24534,train,2
24535,train,2
24536,train,0
24539,train,3
24542,train,2
24543,train,3
24545,train,0
24548,train,2
24549,train,3
24550,train,0
24551,train,1
24552,train,0
24553,train,0
24554,train,2
24557,train,3
24558,train,3
24559,train,1
24560,train,3
24563,train,0
24566,train,3
24567,train,0
24568,train,1
24569,train,0
24572,train,2
24574,train,1
24576,train,0
24577,train,0
24578,train,2
24579,train,0
24581,train,3
24584,train,2
24585,train,0
24588,train,1
24590,train,2
24591,train,2
24592,train,0
24593,train,3
24596,train,2
24597,train,0
24605,train,0
24606,train,0
24608,train,2
24610,train,0
24611,train,0
24613,train,0
24614,train,2
24615,train,2
24617,train,0
24618,train,2
24619,train,3
24620,train,2
24621,train,0
24624,train,0
24626,train,1
24628,train,0
24631,train,3
24633,train,0
24634,train,2
24635,train,1
24636,train,0
24637,train,0
24640,train,3
24642,train,2
24643,train,2
24644,train,0
24645,train,0
24647,train,1
24649,train,1
24650,train,2
24651,train,3
24652,train,0
24654,train,3
24656,train,1
24657,train,3
24658,train,2
24659,train,2
24660,train,3
24661,train,0
24663,train,1
24664,train,0
24665,train,2
24667,train,3
24669,train,2
24670,train,0
24671,train,3
24673,train,3
24677,train,0
24679,train,3
24683,train,0
24684,train,0
24686,train,2
24688,train,0
24690,train,2
24692,train,1
24693,train,0
24695,train,3
24696,train,2
24697,train,0
24698,train,2
24700,train,0
24701,train,1
24702,train,2
24703,train,0
24704,train,2
24707,train,3
24709,train,1
24712,train,2
24713,train,2
24714,train,2
24715,train,3
24716,train,3
24717,train,1
24718,train,2
24720,train,0
24722,train,2
24724,train,2
24725,train,2
24726,train,0
24734,train,2
24735,train,2
24736,train,0
24737,train,3
24738,train,2
24740,train,0
24742,train,1
24744,train,1
24749,train,0
24750,train,0
24752,train,1
24755,train,3
24757,train,2
24758,train,3
24760,train,2
24761,train,2
24762,train,2
24763,train,1
24764,train,1
24768,train,1
24769,train,2
24770,train,0
24771,train,2
24773,train,3
24775,train,0
24777,train,2
24780,train,0
24781,train,3
24782,train,0
24783,train,1
24786,train,0
24788,train,2
24791,train,0
24793,train,2
24794,train,0
24796,train,1
24797,train,2
24798,train,0
24800,train,0
24802,train,2
24803,train,0
24805,train,3
24806,train,0
24808,train,2
24809,train,0
24811,train,0
24813,train,2
24816,train,0
24817,train,2
24818,train,1
24820,train,2
24822,train,0
24823,train,3
24824,train,2
24827,train,0
24828,train,3
24829,train,2
24830,train,1
24831,train,2
24832,train,0
24835,train,0
24836,train,1
24837,train,3
24838,train,0
24841,train,2
24842,train,1
24843,train,0
24844,train,0
24845,train,0
24846,train,3
24847,train,0
24849,train,0
24851,train,1
24853,train,0
24855,train,3
24856,train,0
24860,train,1
24861,train,0
24862,train,3
24864,train,2
24866,train,0
24867,train,0
24868,train,2
24869,train,2
24871,train,0
24872,train,2
24874,train,3
24876,train,2
24877,train,3
24878,train,3
24879,train,0
24880,train,2
24881,train,3
24882,train,0
24883,train,1
24884,train,2
24885,train,3
24886,train,2
24888,train,2
24889,train,2
24890,train,0
24891,train,1
24894,train,1
24895,train,0
24897,train,1
24898,train,1
24902,train,2
24903,train,3
24907,train,1
24908,train,2
24909,train,3
24911,train,1
24912,train,0
24914,train,0
24916,train,0
24917,train,0
24918,train,0
24919,train,3
24920,train,2
24922,train,0
24923,train,2
24925,train,1
24926,train,1
24927,train,3
24929,train,2
24931,train,2
24932,train,0
24935,train,2
24936,train,3
24938,train,0
24939,train,1
24940,train,0
24942,train,2
24944,train,2
24946,train,2
24947,train,0
24951,train,2
24952,train,2
24954,train,1
24956,train,3
24957,train,2
24958,train,0
24959,train,0
24961,train,2
24962,train,2
24963,train,0
24967,train,2
24970,train,2
24972,train,3
24973,train,2
24974,train,1
24975,train,0
24977,train,3
24979,train,0
24981,train,2
24983,train,1
24984,train,3
24985,train,2
24986,train,1
24987,train,1
24988,train,3
24989,train,1
24990,train,1
24992,train,2
24993,train,1
24994,train,3
24995,train,0
24997,train,0
24999,train,0
25002,train,2
25003,train,0
25004,train,0
25005,train,2
25006,train,0
25009,train,0
25010,train,1
25013,train,0
25015,train,2
25017,train,2
25018,train,2
25020,train,0
25021,train,2
25023,train,2
25024,train,3
25026,train,0
25027,train,3
25028,train,0
25029,train,1
25030,train,2
25031,train,0
25033,train,1
25034,train,0
25035,train,2
25036,train,1
25038,train,3
25040,train,2
25041,train,0
25042,train,0
25043,train,1
25045,train,2
25047,train,0
25049,train,0
25050,train,0
25051,train,2
25052,train,0
25053,train,1
25054,train,1
25055,train,3
25058,train,0
25063,train,3
25065,train,0
25066,train,0
25067,train,1
25068,train,0
25069,train,0
25070,train,2
25071,train,1
25074,train,2
25075,train,0
25076,train,0
25078,train,2
25079,train,0
25080,train,1
25081,train,1
25084,train,3
25085,train,0
25086,train,3
25087,train,1
25088,train,0
25089,train,0
25090,train,0
25093,train,1
25094,train,2
25096,train,1
25097,train,0
25098,train,2
25099,train,3
25100,train,2
25102,train,3
25104,train,2
25105,train,1
25112,train,1
25114,train,0
25115,train,0
25116,train,0
25118,train,3
25120,train,3
25121,train,0
25122,train,0
25124,train,1
25125,train,2
25127,train,2
25128,train,3
25129,train,1
25131,train,1
25133,train,2
25134,train,3
25135,train,0
25136,train,0
25137,train,0
25139,train,1
25140,train,1
25142,train,0
25143,train,0
25144,train,2
25148,train,0
25150,train,1
25152,train,2
25153,train,2
25154,train,3
25155,train,0
25156,train,0
25157,train,0
25158,train,1
25160,train,3
25161,train,3
25162,train,1
25163,train,2
25165,train,2
25167,train,2
25170,train,2
25172,train,2
25174,train,2
25175,train,2
25179,train,2
25183,train,1
25187,train,0
25191,train,3
25192,train,2
25193,train,0
25195,train,1
25200,train,0
25201,train,0
25205,train,3
25206,train,2
25207,train,2
25208,train,2
25209,train,3
25212,train,1
25214,train,0
25215,train,0
25216,train,3
25217,train,3
25219,train,1
25221,train,3
25222,train,0
25223,train,0
25225,train,0
25226,train,0
25228,train,2
25230,train,0
25231,train,0
25232,train,3
25233,train,1
25234,train,2
25236,train,2
25237,train,0
25238,train,0
25240,train,1
25241,train,0
25242,train,3
25244,train,1
25245,train,1
25246,train,0
25249,train,0
25250,train,0
25252,train,2
25255,train,0
25256,train,0
25259,train,2
25260,train,2
25262,train,1
25263,train,0
25264,train,2
25267,train,3
25268,train,1
25270,train,1
25275,train,3
25276,train,2
25277,train,1
25280,train,0
25282,train,2
25283,train,0
25284,train,2
25285,train,0
25286,train,3
25287,train,0
25288,train,1
25289,train,2
25290,train,0
25292,train,3
25296,train,2
25298,train,2
25299,train,2
25301,train,0
25303,train,0
25308,train,2
25309,train,0
25310,train,2
25312,train,3
25313,train,0
25316,train,3
25317,train,1
25319,train,3
25320,train,0
25322,train,0
25324,train,1
25325,train,2
25326,train,2
25327,train,0
25329,train,2
25331,train,1
25332,train,0
25334,train,3
25338,train,1
25339,train,2
25340,train,2
25341,train,1
25345,train,3
25346,train,1
25349,train,0
25350,train,0
25352,train,0
25353,train,2
25354,train,1
25357,train,2
25359,train,1
25360,train,0
25362,train,0
25366,train,3
25370,train,2
25372,train,1
25373,train,0
25375,train,2
25377,train,0
25378,train,2
25379,train,3
25380,train,0
25382,train,1
25384,train,0
25385,train,2
25386,train,2
25393,train,3
25394,train,1
25395,train,0
25396,train,3
25397,train,2
25398,train,1
25399,train,0
25403,train,3
25404,train,3
25407,train,2
25409,train,0
25411,train,0
25412,train,2
25413,train,3
25417,train,0
25418,train,3
25419,train,2
25420,train,0
25421,train,0
25422,train,2
25423,train,2
25424,train,1
25426,train,1
25427,train,2
25432,train,1
25433,train,0
25437,train,2
25438,train,0
25439,train,2
25440,train,0
25441,train,0
25443,train,3
25444,train,2
25447,train,1
25448,train,0
25452,train,3
25453,train,2
25454,train,3
25455,train,2
25456,train,2
25457,train,1
25459,train,1
25461,train,0
25463,train,0
25464,train,2
25465,train,0
25466,train,3
25468,train,2
25469,train,0
25470,train,1
25473,train,2
25474,train,0
25476,train,0
25478,train,1
25482,train,0
25483,train,0
25484,train,2
25486,train,0
25487,train,0
25489,train,2
25491,train,2
25493,train,1
25494,train,0
25495,train,1
25498,train,0
25499,train,2
25501,train,0
25502,train,0
25503,train,2
25505,train,2
25507,train,2
25508,train,1
25509,train,0
25511,train,3
25512,train,0
25514,train,1
25518,train,2
25519,train,2
25522,train,3
25523,train,2
25525,train,1
25527,train,0
25529,train,0
25531,train,2
25532,train,2
25533,train,2
25534,train,2
25537,train,0
25538,train,2
25539,train,1
25540,train,3
25542,train,2
25543,train,2
25545,train,0
25548,train,3
25552,train,1
25553,train,2
25554,train,2
25555,train,1
25556,train,2
25557,train,2
25562,train,0
25564,train,0
25566,train,0
25567,train,0
25568,train,3
25570,train,0
25571,train,2
25572,train,3
25576,train,2
25577,train,2
25578,train,0
25579,train,0
25580,train,3
25582,train,2
25586,train,2
25588,train,1
25592,train,2
25593,train,1
25594,train,2
25596,train,3
25597,train,2
25600,train,3
25602,train,0
25603,train,0
25605,train,3
25606,train,0
25607,train,2
25608,train,1
25609,train,0
25610,train,2
25612,train,1
25614,train,2
25617,train,3
25618,train,0
25621,train,0
25622,train,1
25623,train,0
25624,train,0
25625,train,1
25627,train,3
25630,train,2
25631,train,1
25634,train,0
25635,train,0
25637,train,2
25639,train,1
25641,train,0
25643,train,3
25644,train,2
25647,train,3
25650,train,0
25652,train,3
25653,train,2
25655,train,0
25656,train,0
25657,train,2
25658,train,1
25660,train,1
25661,train,0
25663,train,0
25664,train,0
25665,train,0
25666,train,0
25669,train,3
25671,train,0
25672,train,3
25674,train,1
25675,train,0
25676,train,0
25677,train,2
25679,train,2
25680,train,0
25682,train,2
25684,train,3
25685,train,0
25686,train,2
25688,train,0
25689,train,1
25690,train,1
25691,train,0
25693,train,2
25694,train,0
25695,train,3
25696,train,0
25697,train,3
25700,train,2
25701,train,2
25704,train,0
25705,train,0
25706,train,1
25707,train,0
25709,train,1
25710,train,1
25712,train,1
25713,train,2
25714,train,1
25716,train,2
25717,train,3
25718,train,2
25719,train,0
25721,train,0
25722,train,0
25723,train,2
25724,train,0
25727,train,0
25728,train,2
25729,train,0
25731,train,0
25733,train,2
25734,train,0
25735,train,2
25736,train,2
25737,train,1
25738,train,1
25739,train,2
25740,train,1
25741,train,2
25743,train,0
25744,train,2
25745,train,2
25746,train,0
25747,train,0
25748,train,2
25749,train,1
25752,train,2
25753,train,2
25754,train,2
25755,train,1
25757,train,1
25760,train,0
25762,train,0
25765,train,1
25766,train,0
25767,train,1
25768,train,1
25769,train,2
25770,train,2
25772,train,1
25773,train,0
25774,train,0
25775,train,0
25776,train,1
25777,train,0
25779,train,0
25780,train,2
25781,train,2
25782,train,0
25784,train,2
25785,train,0
25786,train,1
25787,train,2
25788,train,2
25789,train,1
25790,train,1
25792,train,2
25796,train,1
25797,train,0
25798,train,2
25799,train,2
25801,train,2
25802,train,2
25804,train,2
25807,train,0
25808,train,0
25809,train,2
25811,train,2
25812,train,1
25813,train,0
25814,train,0
25816,train,2
25817,train,2
25819,train,0
25820,train,2
25828,train,0
25829,train,1
25830,train,2
25831,train,0
25833,train,2
25834,train,3
25835,train,2
25837,train,3
25840,train,2
25841,train,0
25843,train,1
25844,train,2
25846,train,2
25847,train,3
25848,train,2
25850,train,1
25852,train,0
25855,train,1
25856,train,0
25857,train,1
25858,train,3
25859,train,0
25860,train,2
25861,train,3
25862,train,2
25863,train,3
25871,train,0
25874,train,0
25876,train,2
25877,train,0
25878,train,3
25880,train,0
25883,train,2
25885,train,2
25887,train,2
25888,train,2
25890,train,0
25891,train,2
25893,train,1
25895,train,2
25898,train,0
25901,train,0
25904,train,2
25905,train,1
25906,train,1
25908,train,3
25909,train,0
25911,train,1
25912,train,0
25914,train,0
25915,train,0
25916,train,0
25918,train,3
25919,train,2
25920,train,1
25922,train,0
25923,train,0
25924,train,2
25925,train,1
25927,train,2
25928,train,2
25929,train,0
25931,train,1
25935,train,1
25937,train,2
25942,train,3
25943,train,0
25945,train,2
25948,train,2
25950,train,2
25951,train,0
25952,train,2
25954,train,1
25955,train,3
25956,train,0
25958,train,1
25960,train,1
25963,train,0
25964,train,1
25965,train,2
25966,train,2
25967,train,1
25969,train,3
25970,train,2
25973,train,3
25975,train,3
25978,train,3
25979,train,2
25980,train,3
25982,train,0
25984,train,3
25985,train,0
25987,train,1
25988,train,1
25991,train,3
25993,train,2
25995,train,0
25998,train,3
26000,train,2
26003,train,0
26006,train,1
26007,train,0
26008,train,2
26009,train,0
26010,train,0
26011,train,2
26013,train,1
26014,train,3
26015,train,2
26016,train,1
26017,train,0
26018,train,1
26020,train,3
26021,train,0
26022,train,0
26023,train,1
26024,train,0
26027,train,2
26028,train,2
26029,train,3
26033,train,2
26035,train,0
26037,train,2
26038,train,0
26039,train,3
26041,train,2
26042,train,1
26045,train,2
26047,train,1
26048,train,0
26050,train,2
26052,train,3
26054,train,0
26057,train,0
26058,train,0
26059,train,3
26062,train,2
26063,train,2
26066,train,3
26068,train,3
26069,train,3
26071,train,1
26072,train,0
26074,train,3
26079,train,1
26083,train,2
26085,train,0
26086,train,1
26088,train,0
26091,train,2
26092,train,0
26094,train,0
26095,train,3
26098,train,0
26099,train,2
26100,train,1
26101,train,3
26103,train,3
26104,train,0
26105,train,2
26106,train,2
26107,train,1
26109,train,0
26110,train,0
26111,train,0
26112,train,0
26114,train,2
26116,train,1
26117,train,1
26118,train,0
26120,train,1
26121,train,2
26122,train,0
26124,train,2
26125,train,3
26126,train,2
26128,train,0
26129,train,2
26130,train,0
26132,train,2
26133,train,3
26134,train,0
26136,train,0
26137,train,2
26138,train,0
26140,train,0
26142,train,2
26143,train,1
26144,train,1
26145,train,1
26146,train,0
26148,train,2
26149,train,1
26151,train,1
26152,train,3
26153,train,0
26154,train,1
26156,train,2
26157,train,2
26158,train,0
26163,train,2
26164,train,3
26169,train,0
26170,train,3
26171,train,2
26173,train,0
26174,train,1
26175,train,1
26176,train,2
26177,train,2
26178,train,2
26180,train,0
26181,train,3
26182,train,3
26184,train,0
26185,train,1
26186,train,1
26187,train,0
26188,train,0
26190,train,0
26191,train,2
26192,train,2
26193,train,2
26194,train,2
26195,train,0
26198,train,3
26202,train,3
26203,train,2
26205,train,2
26206,train,0
26208,train,2
26210,train,2
26211,train,1
26212,train,3
26216,train,0
26217,train,0
26219,train,2
26223,train,0
26225,train,3
26226,train,3
26227,train,2
26231,train,0
26232,train,3
26234,train,0
26236,train,2
26240,train,3
26241,train,2
26242,train,2
26243,train,3
26244,train,3
26246,train,1
26248,train,2
26249,train,0
26251,train,2
26253,train,0
26254,train,1
26255,train,2
26256,train,0
26257,train,2
26259,train,0
26261,train,1
26262,train,0
26263,train,0
26265,train,2
26266,train,1
26267,train,3
26268,train,2
26269,train,0
26270,train,2
26271,train,1
26273,train,0
26274,train,2
26276,train,0
26277,train,2
26279,train,0
26280,train,0
26281,train,0
26282,train,0
26283,train,0
26284,train,2
26286,train,0
26290,train,0
26292,train,2
26296,train,0
26297,train,0
26302,train,0
26303,train,2
26306,train,0
26308,train,0
26313,train,1
26314,train,2
26315,train,0
26318,train,3
26320,train,2
26321,train,3
26322,train,0
26323,train,2
26325,train,0
26326,train,2
26328,train,2
26329,train,2
26330,train,0
26332,train,0
26333,train,0
26334,train,0
26338,train,0
26340,train,2
26341,train,2
26343,train,0
26345,train,0
26346,train,0
26347,train,1
26349,train,0
26350,train,1
26351,train,0
26352,train,0
26355,train,0
26357,train,1
26358,train,1
26359,train,1
26360,train,2
26361,train,2
26362,train,2
26363,train,1
26364,train,2
26366,train,3
26367,train,0
26368,train,2
26374,train,2
26375,train,0
26376,train,0
26377,train,0
26378,train,2
26380,train,1
26381,train,1
26382,train,0
26384,train,1
26385,train,0
26386,train,3
26388,train,2
26395,train,0
26398,train,2
26399,train,3
26400,train,0
26402,train,2
26403,train,1
26404,train,1
26406,train,0
26407,train,1
26408,train,3
26409,train,2
26410,train,0
26411,train,1
26413,train,3
26418,train,2
26421,train,3
26422,train,0
26423,train,2
26424,train,0
26426,train,0
26427,train,2
26428,train,1
26431,train,1
26433,train,3
26435,train,0
26436,train,0
26439,train,2
26440,train,0
26443,train,3
26444,train,3
26445,train,0
26446,train,2
26447,train,2
26449,train,3
26451,train,0
26452,train,0
26454,train,2
26455,train,2
26457,train,0
26459,train,1
26460,train,1
26462,train,2
26463,train,2
26465,train,3
26466,train,2
26467,train,0
26468,train,2
26469,train,3
26470,train,0
26472,train,3
26475,train,2
26476,train,3
26477,train,1
26479,train,2
26480,train,1
26481,train,2
26482,train,0
26483,train,1
26486,train,3
26487,train,3
26491,train,3
26493,train,2
26494,train,0
26495,train,2
26497,train,0
26498,train,3
26499,train,3
26500,train,2
26502,train,3
26504,train,0
26506,train,2
26507,train,2
26508,train,2
26509,train,1
26511,train,2
26512,train,2
26513,train,2
26516,train,3
26517,train,1
26518,train,1
26520,train,1
26521,train,0
26522,train,2
26524,train,1
26525,train,0
26527,train,1
26529,train,1
26530,train,1
26533,train,2
26538,train,0
26540,train,0
26541,train,3
26542,train,0
26543,train,1
26545,train,0
26546,train,2
26548,train,3
26550,train,0
26552,train,3
26553,train,2
26554,train,2
26556,train,2
26557,train,2
26558,train,0
26559,train,1
26562,train,0
26565,train,1
26567,train,0
26568,train,2
26569,train,0
26571,train,0
26574,train,3
26576,train,2
26577,train,1
26580,train,3
26582,train,2
26584,train,0
26585,train,0
26586,train,3
26588,train,2
26589,train,0
26590,train,1
26593,train,1
26595,train,2
26596,train,2
26597,train,0
26598,train,0
26599,train,2
26602,train,0
26603,train,2
26604,train,3
26605,train,1
26606,train,3
26607,train,0
26611,train,1
26613,train,0
26614,train,0
26615,train,0
26617,train,2
26620,train,2
26621,train,0
26622,train,3
26623,train,0
26625,train,1
26626,train,1
26627,train,0
26629,train,2
26631,train,2
26632,train,0
26635,train,2
26636,train,2
26637,train,3
26638,train,0
26639,train,1
26640,train,1
26641,train,3
26642,train,1
26643,train,1
26644,train,2
26645,train,2
26647,train,3
26648,train,2
26649,train,0
26652,train,2
26653,train,2
26655,train,0
26658,train,2
26662,train,0
26665,train,0
26667,train,0
26670,train,0
26671,train,2
26672,train,0
26673,train,3
26674,train,2
26676,train,2
26677,train,0
26679,train,0
26681,train,2
26682,train,2
26685,train,1
26687,train,0
26689,train,1
26690,train,2
26691,train,2
26693,train,3
26694,train,0
26696,train,2
26697,train,0
26698,train,0
26699,train,3
26703,train,0
26704,train,2
26705,train,0
26707,train,1
26708,train,0
26709,train,2
26710,train,0
26711,train,1
26712,train,3
26713,train,0
26715,train,1
26718,train,2
26719,train,0
26720,train,3
26721,train,1
26723,train,1
26724,train,2
26727,train,1
26728,train,1
26733,train,0
26734,train,0
26735,train,1
26736,train,0
26737,train,2
26738,train,3
26740,train,1
26741,train,3
26743,train,2
26744,train,3
26745,train,3
26746,train,0
26748,train,0
26749,train,2
26750,train,2
26751,train,2
26752,train,0
26753,train,0
26754,train,2
26756,train,3
26758,train,1
26759,train,0
26761,train,0
26762,train,2
26764,train,2
26768,train,0
26769,train,1
26770,train,1
26771,train,1
26772,train,0
26774,train,1
26775,train,0
26779,train,0
26783,train,2
26784,train,0
26786,train,0
26787,train,0
26788,train,0
26791,train,2
26792,train,2
26794,train,2
26795,train,1
26796,train,0
26798,train,2
26799,train,0
26801,train,2
26803,train,0
26804,train,0
26805,train,1
26806,train,3
26807,train,3
26808,train,2
26809,train,3
26810,train,2
26811,train,2
26812,train,0
26814,train,0
26815,train,1
26816,train,1
26817,train,2
26818,train,2
26819,train,0
26822,train,2
26824,train,2
26825,train,2
26826,train,3
26827,train,0
26828,train,2
26829,train,2
26831,train,0
26832,train,2
26833,train,0
26834,train,0
26837,train,3
26838,train,1
26840,train,1
26841,train,1
26844,train,1
26847,train,0
26848,train,3
26849,train,0
26850,train,1
26851,train,2
26852,train,0
26853,train,2
26855,train,2
26856,train,1
26857,train,2
26858,train,2
26860,train,2
26864,train,3
26865,train,0
26867,train,2
26868,train,0
26869,train,1
26870,train,0
26871,train,2
26872,train,2
26874,train,3
26876,train,3
26877,train,3
26879,train,0
26880,train,0
26881,train,2
26882,train,3
26883,train,1
26884,train,0
26885,train,0
26888,train,2
26891,train,0
26894,train,0
26895,train,0
26897,train,2
26898,train,1
26899,train,1
26900,train,1
26903,train,3
26905,train,0
26906,train,1
26907,train,3
26908,train,3
26910,train,0
26911,train,2
26913,train,2
26915,train,2
26916,train,0
26917,train,1
26918,train,0
26920,train,2
26921,train,2
26924,train,3
26925,train,1
26927,train,3
26928,train,1
26929,train,2
26930,train,0
26935,train,0
26936,train,0
26937,train,1
26939,train,2
26940,train,2
26944,train,2
26945,train,0
26948,train,3
26950,train,2
26952,train,2
26954,train,0
26955,train,2
26957,train,1
26959,train,3
26961,train,2
26962,train,3
26964,train,0
26966,train,0
26967,train,2
26969,train,2
26970,train,0
26971,train,2
26972,train,0
26973,train,0
26975,train,3
26976,train,0
26978,train,0
26980,train,0
26982,train,2
26984,train,0
26987,train,2
26990,train,2
26993,train,1
26995,train,3
26997,train,0
26999,train,1
27004,train,1
27005,train,0
27006,train,3
27007,train,0
27010,train,0
27011,train,0
27013,train,1
27016,train,1
27019,train,0
27020,train,1
27021,train,2
27023,train,1
27024,train,0
27026,train,2
27027,train,3
27029,train,1
27030,train,2
27032,train,2
27034,train,0
27040,train,2
27041,train,2
27043,train,2
27044,train,2
27045,train,0
27046,train,2
27049,train,2
27050,train,2
27053,train,3
27054,train,3
27056,train,2
27057,train,2
27058,train,2
27059,train,2
27060,train,1
27061,train,0
27066,train,0
27071,train,1
27072,train,2
27074,train,3
27075,train,0
27077,train,0
27079,train,2
27081,train,1
27083,train,2
27084,train,2
27085,train,1
27090,train,2
27091,train,3
27092,train,0
27094,train,0
27095,train,1
27096,train,1
27098,train,1
27099,train,3
27101,train,3
27103,train,0
27104,train,2
27106,train,3
27111,train,1
27112,train,3
27113,train,3
27115,train,3
27116,train,3
27117,train,0
27119,train,1
27120,train,1
27123,train,1
27125,train,3
27127,train,0
27128,train,0
27130,train,3
27131,train,2
27132,train,0
27133,train,0
27134,train,2
27135,train,0
27136,train,0
27137,train,2
27139,train,3
27140,train,2
27141,train,1
27144,train,2
27146,train,2
27147,train,0
27149,train,0
27151,train,0
27154,train,2
27156,train,1
27157,train,0
27163,train,2
27165,train,1
27166,train,0
27168,train,0
27169,train,2
27170,train,2
27171,train,0
27172,train,1
27175,train,2
27176,train,3
27177,train,1
27178,train,2
27179,train,2
27180,train,0
27181,train,2
27182,train,2
27183,train,0
27184,train,1
27188,train,0
27191,train,0
27193,train,0
27194,train,3
27195,train,2
27197,train,1
27198,train,3
27200,train,0
27201,train,2
27203,train,0
27204,train,2
27205,train,0
27206,train,2
27207,train,0
27208,train,0
27209,train,2
27210,train,2
27211,train,1
27212,train,1
27213,train,2
27214,train,3
27216,train,3
27217,train,3
27219,train,1
27220,train,2
27221,train,0
27222,train,0
27224,train,0
27227,train,1
27230,train,0
27231,train,1
27234,train,0
27237,train,3
27238,train,3
27239,train,1
27240,train,2
27242,train,2
27243,train,2
27244,train,3
27247,train,2
27251,train,2
27252,train,0
27253,train,0
27257,train,0
27258,train,1
27260,train,3
27262,train,0
27263,train,0
27264,train,2
27265,train,2
27267,train,0
27268,train,2
27271,train,0
27273,train,2
27274,train,3
27275,train,2
27277,train,2
27278,train,2
27279,train,1
27280,train,1
27281,train,0
27283,train,1
27286,train,3
27288,train,2
27289,train,1
27290,train,2
27291,train,2
27292,train,0
27294,train,1
27295,train,0
27299,train,0
27300,train,0
27302,train,2
27306,train,0
27308,train,0
27309,train,2
27310,train,2
27312,train,1
27314,train,0
27315,train,0
27316,train,2
27319,train,0
27320,train,0
27321,train,0
27322,train,2
27323,train,0
27324,train,1
27326,train,2
27328,train,1
27329,train,0
27330,train,2
27331,train,0
27332,train,3
27333,train,3
27335,train,3
27338,train,0
27339,train,0
27340,train,2
27341,train,2
27342,train,3
27347,train,1
27350,train,3
27353,train,1
27357,train,0
27363,train,2
27365,train,2
27366,train,0
27367,train,0
27368,train,1
27369,train,2
27371,train,0
27372,train,2
27373,train,3
27374,train,0
27376,train,0
27377,train,2
27378,train,3
27379,train,3
27380,train,0
27381,train,2
27382,train,0
27383,train,3
27385,train,0
27387,train,2
27388,train,0
27391,train,2
27393,train,1
27394,train,0
27395,train,0
27397,train,0
27398,train,0
27399,train,0
27403,train,3
27404,train,0
27406,train,2
27407,train,2
27408,train,0
27409,train,2
27412,train,1
27413,train,0
27414,train,2
27415,train,3
27416,train,2
27417,train,3
27419,train,2
27420,train,2
27424,train,0
27429,train,3
27430,train,1
27431,train,0
27437,train,2
27438,train,0
27439,train,1
27440,train,0
27441,train,0
27442,train,3
27445,train,2
27449,train,2
27453,train,0
27454,train,0
27456,train,2
27460,train,0
27462,train,1
27464,train,2
27465,train,2
27466,train,0
27467,train,2
27468,train,3
27469,train,2
27471,train,2
27472,train,2
27473,train,3
27475,train,1
27476,train,1
27480,train,1
27481,train,0
27482,train,3
27484,train,2
27485,train,3
27486,train,1
27488,train,1
27493,train,1
27494,train,2
27495,train,0
27496,train,3
27498,train,2
27501,train,0
27503,train,0
27504,train,0
27506,train,0
27510,train,3
27511,train,0
27512,train,1
27513,train,3
27514,train,1
27515,train,2
27516,train,3
27517,train,1
27519,train,0
27521,train,1
27522,train,0
27524,train,3
27526,train,1
27527,train,2
27530,train,2
27531,train,1
27532,train,1
27533,train,0
27534,train,2
27536,train,0
27538,train,3
27540,train,2
27541,train,1
27544,train,1
27545,train,0
27546,train,2
27547,train,2
27548,train,2
27549,train,3
27550,train,3
27551,train,2
27553,train,2
27555,train,1
27557,train,0
27561,train,2
27562,train,0
27563,train,1
27564,train,3
27565,train,0
27567,train,1
27569,train,0
27570,train,2
27572,train,0
27573,train,1
27574,train,2
27576,train,3
27577,train,2
27578,train,1
27582,train,1
27584,train,1
27586,train,2
27589,train,2
27590,train,0
27591,train,0
27594,train,3
27599,train,0
27600,train,2
27603,train,1
27604,train,3
27606,train,0
27607,train,2
27608,train,0
27609,train,0
27611,train,0
27613,train,3
27614,train,2
27617,train,0
27618,train,0
27619,train,3
27620,train,1
